,coin,duration,favorite,like,mostaid,sectid,sectname,time,view
19,9.59,392.76,70.29,0.88,145593,59.0,演奏,2011-09-14 07:11:36,5272.0
20,1.67,2321.33,36.67,0.33,146083,179.0,热血军事,2011-09-14 07:11:36,3325.33
21,0.97,1679.73,10.5,0.03,146320,171.0,电子竞技,2011-09-14 07:11:36,2891.03
22,1.0,1291.25,36.5,0.5,146910,85.0,短片,2011-09-14 07:11:36,10666.5
23,55.26,1749.47,319.79,1.05,145339,47.0,短片-手书-配音,2011-09-14 07:11:36,20380.47
24,13.5,26929.0,1300.0,2.5,147937,178.0,科学探索,2011-09-14 07:11:36,28167.0
25,8.88,669.37,119.96,0.57,146210,27.0,综合,2011-09-14 07:11:36,8487.34
26,0.15,2163.54,0.69,0.02,144272,65.0,网络游戏,2011-09-14 07:11:36,1228.92
27,24.65,390.23,236.49,0.91,145925,31.0,翻唱,2011-09-14 07:11:36,11563.07
28,10.0,2608.0,44.0,0.0,145049,180.0,舌尖上的旅行,2011-09-14 07:11:36,-1.0
29,11.5,4193.0,110.0,1.5,147289,124.0,趣味科普人文,2011-09-14 07:11:36,1693.5
30,107.6,1213.18,125.15,1.19,147680,33.0,连载动画,2011-09-14 07:11:36,73765.98
31,30.0,3291.0,1987.0,0.0,147133,122.0,野生技术协会,2011-09-14 07:11:36,20773.0
32,65.0,119.07,688.18,22.61,147078,26.0,音MAD,2011-09-14 07:11:36,2993.68
33,17.61,814.27,216.08,1.54,144380,130.0,音乐选集,2011-09-14 07:11:36,10922.92
34,6.79,406.07,13.93,0.36,144333,136.0,音游,2011-09-14 07:11:36,5131.5
35,6.0,129.0,1018.0,27.0,144332,184.0,预告 资讯,2011-09-14 07:11:36,76442.0
36,13.53,175.11,133.61,0.79,145068,22.0,鬼畜调教,2011-09-14 07:11:36,13203.34
0,0.0,52.0,20.0,0.0,150183,175.0,ASMR,2011-09-24 07:11:36,8488.0
1,4.0,168.0,10.0,0.0,151352,121.0,GMV,2011-09-24 07:11:36,1040.0
2,21.99,296.83,133.39,0.82,149236,24.0,MAD-AMV,2011-09-24 07:11:36,6190.51
3,1.9,276.92,41.37,0.42,150571,25.0,MMD-3D,2011-09-24 07:11:36,2672.11
4,4.1,2049.86,10.67,0.0,152039,19.0,Mugen,2011-09-24 07:11:36,6200.71
5,3.6,337.03,50.38,1.25,151602,30.0,VOCALOID-UTAU,2011-09-24 07:11:36,2985.97
6,0.06,0.0,0.67,0.0,151527,16.0,flash游戏,2011-09-24 07:11:36,1472.55
7,59.67,262.67,604.5,1.83,151403,154.0,三次元舞蹈,2011-09-24 07:11:36,36365.17
8,3.87,732.36,52.64,0.61,149851,29.0,三次元音乐,2011-09-24 07:11:36,5094.47
9,123.67,268.33,715.0,5.5,148733,126.0,人力VOCALOID,2011-09-24 07:11:36,57649.5
10,0.0,3119.0,64.0,0.0,149076,37.0,人文历史,2011-09-24 07:11:36,8586.0
11,2.5,219.6,101.1,4.6,150549,174.0,其他,2011-09-24 07:11:36,60115.6
12,0.0,66.0,10.0,0.0,149276,75.0,动物圈,2011-09-24 07:11:36,6829.0
13,602.0,234.0,1489.0,21.0,148850,28.0,原创音乐,2011-09-24 07:11:36,59925.0
14,55.0,312.0,282.0,0.0,151479,153.0,国产动画,2011-09-24 07:11:36,-1.0
15,57.0,139.5,289.5,5.0,148611,168.0,国产原创相关,2011-09-24 07:11:36,15107.5
16,33.46,495.59,198.03,4.86,152442,20.0,宅舞,2011-09-24 07:11:36,25563.08
17,171.14,13664.39,1464.64,5.46,150904,32.0,完结动画,2011-09-24 07:11:36,99868.04
18,25.17,800.0,199.17,0.83,150543,152.0,官方延伸,2011-09-24 07:11:36,9599.33
19,13.0,73.0,76.0,4.0,151534,166.0,广告,2011-09-24 07:11:36,7988.0
20,1.0,144.5,8.0,0.0,150826,138.0,搞笑,2011-09-24 07:11:36,4963.5
21,6.92,555.18,79.76,2.57,151742,21.0,日常,2011-09-24 07:11:36,10101.11
22,1.4,1359.73,6.0,0.13,149519,173.0,桌游棋牌,2011-09-24 07:11:36,3584.67
23,28.04,225.12,176.83,1.83,151804,59.0,演奏,2011-09-24 07:11:36,11118.67
24,7.0,3294.0,168.0,0.0,150559,39.0,演讲-公开课,2011-09-24 07:11:36,6438.0
25,1.23,2081.76,5.81,0.08,152121,171.0,电子竞技,2011-09-24 07:11:36,4310.01
26,8.96,484.96,48.62,0.17,150478,47.0,短片-手书-配音,2011-09-24 07:11:36,3671.71
27,14.0,9591.0,518.0,2.0,148988,178.0,科学探索,2011-09-24 07:11:36,8950.0
28,7.62,486.28,70.28,0.51,151092,27.0,综合,2011-09-24 07:11:36,5289.17
29,0.21,1911.74,1.19,0.0,148940,65.0,网络游戏,2011-09-24 07:11:36,1592.4
30,23.55,715.39,221.06,0.74,149735,31.0,翻唱,2011-09-24 07:11:36,12922.72
31,5.0,9289.0,226.0,1.0,150105,124.0,趣味科普人文,2011-09-24 07:11:36,11970.0
32,385.86,1465.74,111.23,0.93,150436,33.0,连载动画,2011-09-24 07:11:36,88140.84
33,43.21,212.73,277.97,1.33,151578,26.0,音MAD,2011-09-24 07:11:36,22007.03
34,14.7,1157.78,176.4,1.03,150213,130.0,音乐选集,2011-09-24 07:11:36,9853.67
35,5.35,481.5,4.8,0.1,149263,136.0,音游,2011-09-24 07:11:36,3252.25
36,1.0,505.0,12.0,1.0,151985,184.0,预告 资讯,2011-09-24 07:11:36,2413.0
37,11.16,139.91,101.41,1.38,150793,22.0,鬼畜调教,2011-09-24 07:11:36,11263.34
0,0.0,75.0,9.0,0.0,155844,175.0,ASMR,2011-10-04 07:11:36,3701.0
1,8.21,285.87,66.34,0.33,154035,24.0,MAD-AMV,2011-10-04 07:11:36,4825.58
2,4.44,341.86,73.09,0.55,154368,25.0,MMD-3D,2011-10-04 07:11:36,3501.15
3,15.76,1669.62,43.43,0.57,154053,19.0,Mugen,2011-10-04 07:11:36,15979.52
4,3.99,286.36,58.31,1.29,155013,30.0,VOCALOID-UTAU,2011-10-04 07:11:36,2311.8
5,0.5,0.0,7.12,0.0,152714,16.0,flash游戏,2011-10-04 07:11:36,3430.0
6,0.0,222.0,4.0,0.0,153826,154.0,三次元舞蹈,2011-10-04 07:11:36,2779.0
7,36.18,796.92,257.83,3.37,156290,29.0,三次元音乐,2011-10-04 07:11:36,7061.87
8,93.0,91.0,829.0,0.0,155555,126.0,人力VOCALOID,2011-10-04 07:11:36,52890.0
9,12.35,373.82,127.35,2.76,155275,174.0,其他,2011-10-04 07:11:36,17098.35
10,164.0,129506.0,2507.0,2.0,153462,153.0,国产动画,2011-10-04 07:11:36,48773.0
11,43.33,2468.67,251.67,2.33,156082,168.0,国产原创相关,2011-10-04 07:11:36,5572.33
12,5.0,453.42,44.19,0.34,155398,20.0,宅舞,2011-10-04 07:11:36,6440.97
13,39.82,16888.59,624.41,1.18,156421,32.0,完结动画,2011-10-04 07:11:36,49560.06
14,13.0,1069.0,49.0,0.0,154562,152.0,官方延伸,2011-10-04 07:11:36,6074.0
15,0.0,155.0,2.0,1.0,154784,169.0,布袋戏,2011-10-04 07:11:36,1339.0
16,4.0,112.5,57.5,0.5,154496,166.0,广告,2011-10-04 07:11:36,8241.5
17,0.57,161.0,11.71,0.0,156202,183.0,影视剪辑,2011-10-04 07:11:36,4189.29
18,2.0,1046.5,18.0,0.0,153855,172.0,手机游戏,2011-10-04 07:11:36,3267.5
19,6.5,309.0,52.0,1.0,153701,138.0,搞笑,2011-10-04 07:11:36,5784.0
20,4.06,630.06,51.52,2.27,156457,21.0,日常,2011-10-04 07:11:36,9200.39
21,0.5,944.28,6.67,0.11,155685,173.0,桌游棋牌,2011-10-04 07:11:36,2067.06
22,14.5,334.35,101.85,0.85,153446,59.0,演奏,2011-10-04 07:11:36,9263.54
23,0.99,1695.45,3.43,0.01,153263,171.0,电子竞技,2011-10-04 07:11:36,3250.94
24,0.5,8266.5,2.0,0.0,152883,85.0,短片,2011-10-04 07:11:36,1423.5
25,6.82,740.59,46.71,0.41,154019,47.0,短片-手书-配音,2011-10-04 07:11:36,1670.35
26,1.0,188.0,3.0,0.0,154285,178.0,科学探索,2011-10-04 07:11:36,-1.0
27,18.13,850.71,167.8,1.91,156306,27.0,综合,2011-10-04 07:11:36,8899.27
28,0.16,1806.64,0.98,0.02,154040,65.0,网络游戏,2011-10-04 07:11:36,1661.11
29,18.06,374.79,178.01,0.87,154631,31.0,翻唱,2011-10-04 07:11:36,10742.49
30,109.0,495.0,4348.0,9.0,153269,156.0,舞蹈教程,2011-10-04 07:11:36,89225.0
31,25.0,2479.0,646.0,4.33,153238,124.0,趣味科普人文,2011-10-04 07:11:36,12469.33
32,152.75,1451.79,133.32,1.25,154060,33.0,连载动画,2011-10-04 07:11:36,119913.44
33,6.66,198.15,60.51,1.02,154215,26.0,音MAD,2011-10-04 07:11:36,6577.32
34,12.92,997.17,161.93,0.87,153479,130.0,音乐选集,2011-10-04 07:11:36,9787.12
35,3.62,397.0,57.62,2.88,153421,136.0,音游,2011-10-04 07:11:36,20927.12
36,10.67,155.14,118.14,2.31,156185,22.0,鬼畜调教,2011-10-04 07:11:36,14632.67
0,31.88,269.92,245.0,1.17,158992,24.0,MAD-AMV,2011-10-14 07:11:36,10766.68
1,10.36,270.79,87.94,0.65,158751,25.0,MMD-3D,2011-10-14 07:11:36,3893.58
2,2.16,1695.11,6.53,0.26,157724,19.0,Mugen,2011-10-14 07:11:36,2904.13
3,2.55,348.7,39.51,1.01,157947,30.0,VOCALOID-UTAU,2011-10-14 07:11:36,1511.1
4,0.08,0.0,0.28,0.04,161506,16.0,flash游戏,2011-10-14 07:11:36,1164.32
5,6.32,460.2,64.32,0.73,157627,29.0,三次元音乐,2011-10-14 07:11:36,4184.11
6,517.17,268.83,3594.5,51.67,161023,126.0,人力VOCALOID,2011-10-14 07:11:36,204643.0
7,0.0,2597.0,11.0,0.0,161315,37.0,人文历史,2011-10-14 07:11:36,3019.0
8,25.67,658.4,140.33,2.13,160014,174.0,其他,2011-10-14 07:11:36,13143.4
9,0.0,91.0,2.0,0.0,157180,75.0,动物圈,2011-10-14 07:11:36,760.0
10,62.0,627.5,474.0,6.5,159898,153.0,国产动画,2011-10-14 07:11:36,15627.5
11,11.12,540.76,91.65,1.23,160072,20.0,宅舞,2011-10-14 07:11:36,13120.25
12,226.75,21979.82,3250.14,13.5,161369,32.0,完结动画,2011-10-14 07:11:36,142005.32
13,29.5,163.75,545.5,3.5,160128,152.0,官方延伸,2011-10-14 07:11:36,23821.25
14,1.0,1623.0,9.0,0.33,159253,169.0,布袋戏,2011-10-14 07:11:36,4425.67
15,4.0,84.0,33.0,1.0,158745,166.0,广告,2011-10-14 07:11:36,5117.0
16,0.4,108.8,6.0,0.2,161483,183.0,影视剪辑,2011-10-14 07:11:36,3560.2
17,0.0,29.0,0.0,0.0,160903,182.0,影视杂谈,2011-10-14 07:11:36,1067.0
18,0.0,600.0,0.0,0.0,157572,172.0,手机游戏,2011-10-14 07:11:36,660.0
19,11.5,285.0,79.5,0.0,160549,138.0,搞笑,2011-10-14 07:11:36,19261.5
20,11.72,524.0,113.65,1.95,157884,21.1,日常,2011-10-14 07:11:36,7961.27
21,0.0,82.0,8.0,0.0,160807,98.0,机械,2011-10-14 07:11:36,3664.0
22,0.27,891.45,1.36,0.0,158628,173.0,桌游棋牌,2011-10-14 07:11:36,1583.82
23,99.63,403.0,591.42,2.05,160008,59.0,演奏,2011-10-14 07:11:36,38246.89
24,1.2,1544.71,10.16,0.15,160218,171.0,电子竞技,2011-10-14 07:11:36,3371.46
25,0.5,3920.5,11.5,0.0,158905,85.0,短片,2011-10-14 07:11:36,1313.0
26,2.65,632.61,45.7,0.39,160687,47.0,短片-手书-配音,2011-10-14 07:11:36,2334.09
27,42.8,5705.6,811.0,2.0,156968,178.0,科学探索,2011-10-14 07:11:36,27002.2
28,17.38,691.9,185.74,2.69,161545,27.0,综合,2011-10-14 07:11:36,12267.57
29,3.0,3854.0,39.0,0.0,161492,71.0,综艺,2011-10-14 07:11:36,5247.0
30,0.4,2199.06,3.55,0.1,159208,65.0,网络游戏,2011-10-14 07:11:36,2491.73
31,34.57,463.52,225.55,1.99,160694,31.0,翻唱,2011-10-14 07:11:36,11761.83
32,0.0,2666.5,9.5,0.0,157344,124.0,趣味科普人文,2011-10-14 07:11:36,4422.5
33,63.66,1328.12,34.84,0.52,159764,33.0,连载动画,2011-10-14 07:11:36,68271.54
34,27.22,148.8,218.68,1.82,160240,26.0,音MAD,2011-10-14 07:11:36,19588.38
35,47.93,1570.01,323.57,2.25,160246,130.0,音乐选集,2011-10-14 07:11:36,11812.01
36,5.33,489.5,66.0,0.33,160011,136.0,音游,2011-10-14 07:11:36,13083.83
37,13.12,145.02,105.19,1.06,159372,22.0,鬼畜调教,2011-10-14 07:11:36,16226.19
0,11.63,244.18,117.37,0.59,162478,24.0,MAD-AMV,2011-10-24 07:11:36,4992.59
1,3.66,329.76,47.36,0.14,166470,25.0,MMD-3D,2011-10-24 07:11:36,3714.8
2,10.41,1507.07,20.89,0.19,163047,19.0,Mugen,2011-10-24 07:11:36,8653.59
3,2.86,345.79,45.83,1.3,162133,30.0,VOCALOID-UTAU,2011-10-24 07:11:36,1732.52
4,0.06,0.0,0.88,0.03,164645,16.0,flash游戏,2011-10-24 07:11:36,843.44
5,0.0,372.0,18.0,0.0,166137,154.0,三次元舞蹈,2011-10-24 07:11:36,1482.0
6,29.33,640.56,242.34,1.5,163245,29.0,三次元音乐,2011-10-24 07:11:36,16298.61
7,9775.0,491.0,46252.0,1153.0,161977,126.0,人力VOCALOID,2011-10-24 07:11:36,1208653.0
8,15.0,11835.0,665.0,1.0,163603,37.0,人文历史,2011-10-24 07:11:36,-1.0
9,5.46,740.62,130.85,2.23,162603,174.0,其他,2011-10-24 07:11:36,29283.54
10,7.0,1146.0,15.0,0.0,163957,168.0,国产原创相关,2011-10-24 07:11:36,1918.0
11,9.41,439.23,91.03,1.07,163741,20.0,宅舞,2011-10-24 07:11:36,9290.48
12,177.24,27623.14,1280.43,7.67,166477,32.0,完结动画,2011-10-24 07:11:36,117847.62
13,1.25,685.0,32.75,0.0,163486,152.0,官方延伸,2011-10-24 07:11:36,4503.5
14,0.0,203.0,3.0,0.0,166039,183.0,影视剪辑,2011-10-24 07:11:36,1031.0
15,2.0,512.0,37.0,3.0,163312,182.0,影视杂谈,2011-10-24 07:11:36,39805.0
16,1.25,866.5,6.0,0.5,164447,138.0,搞笑,2011-10-24 07:11:36,3339.0
17,0.0,377.0,111.0,0.0,165845,95.0,数码,2011-10-24 07:11:36,17360.0
18,3.89,462.82,67.28,1.49,165054,21.0,日常,2011-10-24 07:11:36,8717.4
19,1.0,948.5,10.5,0.5,162144,98.0,机械,2011-10-24 07:11:36,4322.0
20,0.28,1119.11,3.56,0.06,165874,173.0,桌游棋牌,2011-10-24 07:11:36,4522.83
21,50.63,687.89,306.26,1.16,165663,59.0,演奏,2011-10-24 07:11:36,13987.95
22,4.08,2176.48,19.0,0.15,164111,171.0,电子竞技,2011-10-24 07:11:36,4597.51
23,2.33,762.67,42.0,0.0,164482,85.0,短片,2011-10-24 07:11:36,12415.67
24,32.0,1036.39,174.13,0.91,164268,47.0,短片-手书-配音,2011-10-24 07:11:36,14331.04
25,21.05,599.5,182.66,0.94,164518,27.0,综合,2011-10-24 07:11:36,10226.84
26,0.21,1798.69,0.91,0.0,162930,65.0,网络游戏,2011-10-24 07:11:36,2216.37
27,92.0,647.0,1007.0,19.0,165995,76.0,美食圈,2011-10-24 07:11:36,187557.0
28,22.31,328.76,198.71,0.81,163173,31.0,翻唱,2011-10-24 07:11:36,12055.07
29,1.0,1584.0,19.0,1.0,164232,156.0,舞蹈教程,2011-10-24 07:11:36,9488.0
30,3.5,26517.5,121.0,0.5,165392,124.0,趣味科普人文,2011-10-24 07:11:36,3464.0
31,57.29,1242.01,30.88,0.4,166013,33.0,连载动画,2011-10-24 07:11:36,66221.25
32,22.56,187.8,189.12,2.4,164367,26.0,音MAD,2011-10-24 07:11:36,16769.16
33,6.61,850.36,65.04,0.69,166126,130.0,音乐选集,2011-10-24 07:11:36,5926.17
34,0.82,596.55,5.09,0.18,163012,136.0,音游,2011-10-24 07:11:36,2082.09
35,0.0,149.0,13.0,0.0,162461,184.0,预告 资讯,2011-10-24 07:11:36,5617.0
36,12.15,190.62,115.47,0.88,166463,22.0,鬼畜调教,2011-10-24 07:11:36,14541.85
0,15.29,308.29,126.4,1.37,167632,24.0,MAD-AMV,2011-11-03 07:11:36,8663.42
1,2.82,415.51,72.82,0.37,170084,25.0,MMD-3D,2011-11-03 07:11:36,3456.91
2,5.97,1540.89,7.66,0.06,168697,19.0,Mugen,2011-11-03 07:11:36,4034.54
3,6.45,312.37,77.1,1.42,170851,30.0,VOCALOID-UTAU,2011-11-03 07:11:36,3389.47
4,0.11,0.0,1.55,0.0,170962,16.0,flash游戏,2011-11-03 07:11:36,1174.58
5,19.67,328.33,291.0,1.0,170336,154.0,三次元舞蹈,2011-11-03 07:11:36,17598.67
6,11.58,838.9,112.07,1.27,169753,29.0,三次元音乐,2011-11-03 07:11:36,7257.88
7,156.67,142.33,835.0,17.0,167938,126.0,人力VOCALOID,2011-11-03 07:11:36,62565.33
8,8.83,322.5,88.17,0.67,169180,174.0,其他,2011-11-03 07:11:36,1549.17
9,12.0,1418.0,117.0,0.0,166701,153.0,国产动画,2011-11-03 07:11:36,3245.0
10,9.6,415.85,98.96,1.22,170971,20.0,宅舞,2011-11-03 07:11:36,10955.69
11,306.69,18246.27,2363.0,5.5,171384,32.0,完结动画,2011-11-03 07:11:36,162318.42
12,7.43,1068.0,200.86,0.29,167203,152.0,官方延伸,2011-11-03 07:11:36,7902.57
13,0.67,910.0,25.67,1.0,166914,183.0,影视剪辑,2011-11-03 07:11:36,7093.0
14,0.86,425.29,13.14,0.43,170592,138.0,搞笑,2011-11-03 07:11:36,5582.71
15,5.95,931.61,70.54,1.14,170292,21.0,日常,2011-11-03 07:11:36,9476.96
16,0.12,1248.88,3.5,0.0,170422,173.0,桌游棋牌,2011-11-03 07:11:36,1894.62
17,9.54,349.12,110.58,0.23,170053,59.0,演奏,2011-11-03 07:11:36,7442.04
18,90.0,7743.0,568.0,6.0,167709,179.0,热血军事,2011-11-03 07:11:36,-1.0
19,4.35,2709.04,11.14,0.1,166536,171.0,电子竞技,2011-11-03 07:11:36,4521.23
20,61.0,1886.33,318.33,4.33,166568,85.0,短片,2011-11-03 07:11:36,28460.33
21,37.35,381.78,192.7,2.61,168330,47.0,短片-手书-配音,2011-11-03 07:11:36,9592.3
22,17.0,4989.0,469.0,2.0,170001,178.0,科学探索,2011-11-03 07:11:36,24682.0
23,15.93,721.58,151.75,1.23,170114,27.0,综合,2011-11-03 07:11:36,10715.34
24,1.63,1655.83,15.38,0.11,170150,65.0,网络游戏,2011-11-03 07:11:36,12611.43
25,33.0,22994.0,1941.0,2.0,168692,76.0,美食圈,2011-11-03 07:11:36,84751.0
26,12.08,785.15,121.11,0.69,171621,31.0,翻唱,2011-11-03 07:11:36,5773.19
27,7.0,11631.33,180.33,2.67,169132,124.0,趣味科普人文,2011-11-03 07:11:36,6127.33
28,64.0,1320.54,33.69,0.69,167760,33.0,连载动画,2011-11-03 07:11:36,74369.0
29,7.0,418.5,82.0,1.0,169452,122.0,野生技术协会,2011-11-03 07:11:36,15445.5
30,13.22,179.81,50.81,0.27,167163,26.0,音MAD,2011-11-03 07:11:36,4413.59
31,285.75,1299.33,1694.6,87.68,167917,130.0,音乐选集,2011-11-03 07:11:36,62358.53
32,2.0,425.0,23.55,0.18,169121,136.0,音游,2011-11-03 07:11:36,3778.27
33,0.0,91.0,7.0,0.0,171501,184.0,预告 资讯,2011-11-03 07:11:36,5128.0
34,5.34,173.7,27.64,0.3,168967,22.0,鬼畜调教,2011-11-03 07:11:36,8520.52
0,0.0,294.0,3.0,0.0,172636,175.0,ASMR,2011-11-13 07:11:36,601.0
1,11.09,280.85,89.09,0.69,173199,24.0,MAD-AMV,2011-11-13 07:11:36,7503.65
2,6.56,518.64,103.32,0.46,171924,25.0,MMD-3D,2011-11-13 07:11:36,5815.23
3,2.48,2044.9,2.0,0.05,172296,19.0,Mugen,2011-11-13 07:11:36,1988.0
4,3.46,372.45,44.91,0.96,172000,30.0,VOCALOID-UTAU,2011-11-13 07:11:36,1704.41
5,0.0,0.0,0.12,0.0,173654,16.0,flash游戏,2011-11-13 07:11:36,752.41
6,169.5,683.0,1018.5,4.0,173940,154.0,三次元舞蹈,2011-11-13 07:11:36,63398.5
7,9.98,475.06,97.62,0.75,175356,29.0,三次元音乐,2011-11-13 07:11:36,6000.64
8,6.0,189.0,59.0,0.0,174153,126.0,人力VOCALOID,2011-11-13 07:11:36,19260.0
9,1.0,243.0,20.0,0.0,173807,37.0,人文历史,2011-11-13 07:11:36,-1.0
10,4.0,179.25,36.5,0.5,175286,174.0,其他,2011-11-13 07:11:36,18421.75
11,2.0,326.67,27.33,0.0,174337,153.0,国产动画,2011-11-13 07:11:36,4378.33
12,193.0,324.0,514.0,2.0,172345,168.0,国产原创相关,2011-11-13 07:11:36,27603.0
13,8.62,461.98,81.56,0.51,173606,20.0,宅舞,2011-11-13 07:11:36,7411.84
14,96.19,22675.48,999.62,2.48,175088,32.0,完结动画,2011-11-13 07:11:36,34291.19
15,20.6,5830.0,378.6,1.8,172421,152.0,官方延伸,2011-11-13 07:11:36,10070.6
16,0.0,45.0,34.0,0.0,173706,166.0,广告,2011-11-13 07:11:36,11181.0
17,0.5,458.5,13.75,0.25,173247,183.0,影视剪辑,2011-11-13 07:11:36,5794.25
18,0.0,379.0,3.0,3.0,174688,172.0,手机游戏,2011-11-13 07:11:36,3444.0
19,2.0,301.0,26.67,1.33,175404,138.0,搞笑,2011-11-13 07:11:36,5690.67
20,0.0,110.0,27.0,0.0,172935,95.0,数码,2011-11-13 07:11:36,13606.0
21,5.68,716.19,71.09,0.76,172410,21.11,日常,2011-11-13 07:11:36,8984.23
22,9.14,1095.21,48.43,0.93,171817,173.0,桌游棋牌,2011-11-13 07:11:36,10012.21
23,5.4,337.5,47.0,0.7,173983,59.0,演奏,2011-11-13 07:11:36,5729.4
24,1.0,454.5,23.0,0.0,173250,39.0,演讲-公开课,2011-11-13 07:11:36,2823.5
25,0.6,1532.64,2.19,0.02,176610,171.0,电子竞技,2011-11-13 07:11:36,1598.4
26,1.0,1057.5,19.5,0.0,176247,85.0,短片,2011-11-13 07:11:36,4159.5
27,9.76,460.14,73.67,0.38,176255,47.0,短片-手书-配音,2011-11-13 07:11:36,3592.29
28,15.0,6642.75,634.0,1.75,176828,178.0,科学探索,2011-11-13 07:11:36,20732.75
29,10.04,856.3,104.25,1.03,173140,27.0,综合,2011-11-13 07:11:36,6988.76
30,0.4,1897.95,0.92,0.03,172612,65.0,网络游戏,2011-11-13 07:11:36,2044.25
31,11.13,432.36,91.26,0.46,175787,31.0,翻唱,2011-11-13 07:11:36,5413.72
32,1.5,4354.0,30.0,1.0,173304,124.0,趣味科普人文,2011-11-13 07:11:36,2122.75
33,46.3,1406.26,64.51,1.22,172639,33.0,连载动画,2011-11-13 07:11:36,54031.02
34,9.56,140.34,66.34,0.44,172684,26.0,音MAD,2011-11-13 07:11:36,5537.69
35,6.65,1295.88,80.03,0.47,174960,130.0,音乐选集,2011-11-13 07:11:36,7229.69
36,6.0,373.64,100.91,0.27,172196,136.0,音游,2011-11-13 07:11:36,12177.82
37,0.0,965.0,10.0,0.0,172426,184.0,预告 资讯,2011-11-13 07:11:36,6108.0
38,5.54,170.34,57.34,0.9,172578,22.0,鬼畜调教,2011-11-13 07:11:36,8438.76
0,109.52,253.71,371.48,3.66,177085,24.0,MAD-AMV,2011-11-23 07:11:36,12816.56
1,2.23,390.77,44.2,0.41,179031,25.0,MMD-3D,2011-11-23 07:11:36,4467.77
2,15.0,1666.0,23.18,0.23,176924,19.0,Mugen,2011-11-23 07:11:36,10218.64
3,9.22,486.21,101.67,1.71,177748,30.0,VOCALOID-UTAU,2011-11-23 07:11:36,4250.76
4,0.04,0.0,1.87,0.0,177489,16.0,flash游戏,2011-11-23 07:11:36,1360.61
5,86.33,558.67,945.33,20.33,177782,154.0,三次元舞蹈,2011-11-23 07:11:36,22095.33
6,8.06,881.92,63.16,1.33,179060,29.0,三次元音乐,2011-11-23 07:11:36,5286.45
7,24.0,244.0,109.0,1.0,177368,126.0,人力VOCALOID,2011-11-23 07:11:36,19069.0
8,3.0,900.0,149.0,0.0,181261,37.0,人文历史,2011-11-23 07:11:36,-1.0
9,1.43,170.57,58.0,0.29,177132,174.0,其他,2011-11-23 07:11:36,13484.0
10,0.0,128.5,6.0,0.0,177548,75.0,动物圈,2011-11-23 07:11:36,1400.5
11,61.5,36631.0,1530.0,0.0,179628,153.0,国产动画,2011-11-23 07:11:36,277068.0
12,7.67,236.67,36.0,0.33,178581,168.0,国产原创相关,2011-11-23 07:11:36,4756.0
13,11.2,691.09,109.21,0.65,177727,20.0,宅舞,2011-11-23 07:11:36,8147.95
14,177.56,13832.41,2026.04,4.96,181489,32.0,完结动画,2011-11-23 07:11:36,66697.89
15,35.67,2165.17,509.17,1.5,178533,152.0,官方延伸,2011-11-23 07:11:36,11606.67
16,0.5,186.25,16.0,0.5,177612,183.0,影视剪辑,2011-11-23 07:11:36,9440.75
17,0.5,2588.5,1.0,0.0,180802,138.0,搞笑,2011-11-23 07:11:36,894.0
18,0.0,96.0,7.0,0.0,180436,95.0,数码,2011-11-23 07:11:36,2325.0
19,7.52,1697.1,115.09,4.73,181544,21.0,日常,2011-11-23 07:11:36,11496.27
20,3.0,1083.0,86.0,0.0,177876,98.0,机械,2011-11-23 07:11:36,15574.0
21,0.33,1249.22,1.44,0.11,179283,173.0,桌游棋牌,2011-11-23 07:11:36,1930.22
22,0.0,30.0,0.0,0.0,180855,86.0,特摄,2011-11-23 07:11:36,5934.0
23,0.55,1558.93,4.83,0.08,178532,171.0,电子竞技,2011-11-23 07:11:36,3396.07
24,4.0,235.0,28.0,2.0,181325,85.0,短片,2011-11-23 07:11:36,1200.0
25,24.7,361.6,223.5,1.75,177103,47.0,短片-手书-配音,2011-11-23 07:11:36,5758.6
26,1.67,2571.0,77.33,0.33,178238,178.0,科学探索,2011-11-23 07:11:36,9489.0
27,7.16,616.96,92.86,0.87,178941,27.0,综合,2011-11-23 07:11:36,7844.92
28,2.55,1826.41,2.21,0.01,178746,65.0,网络游戏,2011-11-23 07:11:36,2487.2
29,19.33,515.78,156.13,0.95,180011,31.0,翻唱,2011-11-23 07:11:36,7464.59
30,0.0,297.0,0.0,0.0,179947,156.0,舞蹈教程,2011-11-23 07:11:36,782.0
31,3.5,1443.5,134.0,0.0,178018,124.0,趣味科普人文,2011-11-23 07:11:36,5435.0
32,86.58,1609.51,271.57,1.74,177435,33.0,连载动画,2011-11-23 07:11:36,84995.32
33,1132.0,41186.0,46184.0,191.0,177175,122.0,野生技术协会,2011-11-23 07:11:36,332017.0
34,10.43,83.79,81.39,1.39,177388,26.0,音MAD,2011-11-23 07:11:36,8024.75
35,17.56,1428.46,194.8,0.92,179965,130.0,音乐选集,2011-11-23 07:11:36,11187.98
36,12.73,934.36,21.27,0.18,177198,136.0,音游,2011-11-23 07:11:36,11901.82
37,2.0,85.0,17.0,0.0,179272,184.0,预告 资讯,2011-11-23 07:11:36,20937.0
38,316.14,193.93,1743.81,26.17,179783,22.0,鬼畜调教,2011-11-23 07:11:36,97338.0
0,36.83,281.67,157.54,1.08,181954,24.0,MAD-AMV,2011-12-03 07:11:36,9380.63
1,2.28,613.55,41.2,0.23,184068,25.0,MMD-3D,2011-12-03 07:11:36,3309.58
